상호명,지점명,상권업종소분류명,표준산업분류명,행정동명,법정동명,지번주소,도로명주소,경도,위도
소조,,카페,커피 전문점,신정3동,신정동,서울특별시 양천구 신정동 1317,서울특별시 양천구 신정이펜1로 51,126.831084782099,37.510855800975
공차미원빌딩점,,카페,커피 전문점,여의동,여의도동,서울특별시 영등포구 여의도동 43,서울특별시 영등포구 국제금융로 70,126.930662853999,37.5214855465044
디저트39경희대점,,카페,제과점업,이문1동,이문동,서울특별시 동대문구 이문동 1-3,서울특별시 동대문구 경희대로 23,127.050725248402,37.5937664477681
투썸플레이스공덕헤링턴,,카페,커피 전문점,도화동,도화동,서울특별시 마포구 도화동 18-14,서울특별시 마포구 마포대로 92,126.951315134802,37.5428362685792
커피의정석,,카페,커피 전문점,암사2동,암사동,서울특별시 강동구 암사동 511-3,서울특별시 강동구 상암로 20,127.125785473349,37.5506363127931
그라운드오리진,,카페,커피 전문점,세곡동,율현동,서울특별시 강남구 율현동 196-33,서울특별시 강남구 밤고개로23길 16,127.108301906883,37.4734830935156
커피익스프레스,,카페,커피 전문점,부암동,부암동,서울특별시 종로구 부암동 155-3,서울특별시 종로구 자하문로 248,126.964335424244,37.5962927514884
커피집단카페소프트,,카페,커피 전문점,사직동,내수동,서울특별시 종로구 내수동 167,서울특별시 종로구 새문안로3길 30,126.973265446358,37.5727275278286
내자리에프씨카페내자리,,카페,커피 전문점,청룡동,봉천동,서울특별시 관악구 봉천동 1593-1,서울특별시 관악구 관악로5길 30,126.952228783102,37.474265604534
크리에이트라송제1지점,,카페,커피 전문점,명동,수하동,서울특별시 중구 수하동 67,서울특별시 중구 을지로5길 26,126.98513388849,37.5673878674463
커피앤드,,카페,커피 전문점,가락2동,가락동,서울특별시 송파구 가락동 128-9,서울특별시 송파구 송이로23길 8,127.124398234981,37.4950487838551
키싸,,카페,커피 전문점,망원1동,망원동,서울특별시 마포구 망원동 409-61,서울특별시 마포구 포은로5길 30,126.903344295852,37.5553664316032
커피하우스1573,,카페,커피 전문점,천호3동,천호동,서울특별시 강동구 천호동 162-5,서울특별시 강동구 진황도로 59-1,127.133654932958,37.5375839607045
쁘띠클로,,카페,커피 전문점,방이2동,방이동,서울특별시 송파구 방이동 36-8,서울특별시 송파구 올림픽로32길 13,127.109279649071,37.514921262826
안티스트레스,,카페,커피 전문점,이태원1동,이태원동,서울특별시 용산구 이태원동 72-26,서울특별시 용산구 이태원로20가길 9-7,126.99286465674,37.5337910358945
카페플랫,,카페,커피 전문점,문정2동,문정동,서울특별시 송파구 문정동 640-7,서울특별시 송파구 정의로8길 13,127.116862184034,37.4858108633537
피에스타7,,카페,커피 전문점,서교동,동교동,서울특별시 마포구 동교동 164-18,서울특별시 마포구 홍익로6길 42,126.923900119975,37.5559700532143
더벤티,,카페,커피 전문점,문정2동,문정동,서울특별시 송파구 문정동 644,서울특별시 송파구 법원로11길 11,127.11842366968,37.484759270549
브이씨에스,,카페,커피 전문점,신사동,신사동,서울특별시 강남구 신사동 523-38,서울특별시 강남구 압구정로4길 22,127.020512473294,37.5212106571855
오늘은지은다방,,카페,커피 전문점,신정4동,신정동,서울특별시 양천구 신정동 1011-15,서울특별시 양천구 목동로9길 12,126.863205852832,37.5229369055447
포트캔커피,,카페,커피 전문점,수유1동,수유동,서울특별시 강북구 수유동 50-14,서울특별시 강북구 도봉로77길 31,127.021416900776,37.6337133589902
파이오니어커피,,카페,커피 전문점,성내1동,성내동,서울특별시 강동구 성내동 595,서울특별시 강동구 올림픽로 572,127.121798925477,37.5325495895523
쌍문동커피쌍커,,카페,커피 전문점,창1동,창동,서울특별시 도봉구 창동 658-49,서울특별시 도봉구 도봉로116길 5,127.035697807459,37.648202441368
카페선셋,,카페,커피 전문점,을지로동,산림동,서울특별시 중구 산림동 207-1,서울특별시 중구 청계천로 160,126.995347770742,37.5679708033558
파크사이드,,카페,커피 전문점,대흥동,대흥동,서울특별시 마포구 대흥동 241-40,서울특별시 마포구 백범로16안길 31,126.943797452387,37.5463193700343
쑥다방,,카페,커피 전문점,시흥5동,시흥동,서울특별시 금천구 시흥동 825-50,서울특별시 금천구 금하로23길 34,126.908844795871,37.4527883144851
예커피,,카페,커피 전문점,개봉1동,개봉동,서울특별시 구로구 개봉동 56-10,서울특별시 구로구 고척로21나길 63,126.842318491148,37.5019470348636
데이로우,,카페,커피 전문점,한남동,한남동,서울특별시 용산구 한남동 743-3,서울특별시 용산구 이태원로49길 14-3,126.999573240546,37.5372540190716
아이크스커피,,카페,커피 전문점,문정2동,문정동,서울특별시 송파구 문정동 516,서울특별시 송파구 충민로 66,127.124940952848,37.477608217824
피에이치오커피,,카페,커피 전문점,한강로동,한강로1가,서울특별시 용산구 한강로1가 17-1,서울특별시 용산구 한강대로 198-1,126.974719245939,37.5360316715499
바이미디저트,,카페,커피 전문점,혜화동,명륜4가,서울특별시 종로구 명륜4가 42-1,서울특별시 종로구 대명1길 13,127.000784580115,37.5829742386311
커피에반하다,,카페,커피 전문점,월곡2동,하월곡동,서울특별시 성북구 하월곡동 59-2,서울특별시 성북구 오패산로10길 30,127.038439954812,37.6051282388077
렌토,,카페,기타 비알코올 음료점업,방이1동,방이동,서울특별시 송파구 방이동 196,서울특별시 송파구 위례성대로12길 5-6,127.123079951925,37.5130061544387
히카,,카페,커피 전문점,가산동,가산동,서울특별시 금천구 가산동 458-15,서울특별시 금천구 가산디지털2로 140,126.879035254309,37.4803967743509
카페길,,카페,커피 전문점,신길1동,신길동,서울특별시 영등포구 신길동 63-3,서울특별시 영등포구 영등포로67가길 9,126.91951068295,37.5150587147022
셀렉토커피마곡역점,,카페,커피 전문점,방화1동,마곡동,서울특별시 강서구 마곡동 768-2,서울특별시 강서구 마곡서로 101,126.823586331828,37.5626628762908
"이화,동",,카페,커피 전문점,이화동,연건동,서울특별시 종로구 연건동 188-3,서울특별시 종로구 율곡로 212,127.002316460308,37.5759320433515
궤도,,카페,기타 비알코올 음료점업,사직동,필운동,서울특별시 종로구 필운동 108,서울특별시 종로구 필운대로 9-2,126.969027816585,37.5771056884276
놀숲PC,,카페,기타 비알코올 음료점업,청파동,청파동2가,서울특별시 용산구 청파동2가 71-88,서울특별시 용산구 청파로47길 52,126.967626095925,37.5449622981408
1인1잔,,카페,커피 전문점,진관동,진관동,서울특별시 은평구 진관동 219,서울특별시 은평구 연서로 534,126.937926549981,37.6409654275991
소담소담,,카페,커피 전문점,개봉2동,개봉동,서울특별시 구로구 개봉동 332-22,서울특별시 구로구 개봉로15길 46-32,126.853215680288,37.4912047853528
메이커스페이스,,카페,커피 전문점,삼성2동,삼성동,서울특별시 강남구 삼성동 143-3,서울특별시 강남구 삼성로95길 33,127.053157931794,37.5071411069021
바나플에프엔비,,카페,커피 전문점,삼성1동,삼성동,서울특별시 강남구 삼성동 157-4,서울특별시 강남구 테헤란로81길 9,127.056915846908,37.5078199300441
엘앤제이커피,,카페,커피 전문점,개포4동,개포동,서울특별시 강남구 개포동 1260-14,서울특별시 강남구 개포로25길 6,127.048410278453,37.4792873150527
컴포즈화곡본동,,카페,커피 전문점,화곡본동,화곡동,서울특별시 강서구 화곡동 98-255,서울특별시 강서구 까치산로 29,126.843547811257,37.542478735227
투썸플레이스,,카페,커피 전문점,방이2동,방이동,서울특별시 송파구 방이동 22-3,서울특별시 송파구 오금로 81,127.107207397317,37.5151038502115
에이투비AtoB,,카페,커피 전문점,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 277-56,서울특별시 성동구 아차산로 135,127.058950692009,37.5439323487016
컴폴커피,,카페,커피 전문점,번2동,번동,서울특별시 강북구 번동 441-9,서울특별시 강북구 덕릉로 130,127.02806426609,37.6348315273334
카페아이엠티,,카페,커피 전문점,종로1.2.3.4가동,수송동,서울특별시 종로구 수송동 15,서울특별시 종로구 율곡로4길 7,126.982153207301,37.5751381902405
컴포즈커피영등포아델포레점,,카페,커피 전문점,대림1동,대림동,서울특별시 영등포구 대림동 1127,서울특별시 영등포구 신길로 29,126.906100881258,37.4944995734709
넬솜커피,,카페,커피 전문점,중곡3동,중곡동,서울특별시 광진구 중곡동 545-2,서울특별시 광진구 답십리로 398,127.084658064842,37.5710217598887
모센트,,카페,커피 전문점,한강로동,한강로1가,서울특별시 용산구 한강로1가 230-1,서울특별시 용산구 한강대로52길 25-14,126.973108154158,37.5322242693152
동네커피,,카페,커피 전문점,용답동,용답동,서울특별시 성동구 용답동 57-14,서울특별시 성동구 용답중앙길 57,127.052424466225,37.5642348436816
래인,,카페,커피 전문점,홍제3동,홍제동,서울특별시 서대문구 홍제동 286-9,서울특별시 서대문구 간호대로2길 16,126.949102176583,37.5972663676684
달리는커피,,카페,"피자, 햄버거, 샌드위치 및 유사 음식점업",광장동,광장동,서울특별시 광진구 광장동 281-4,서울특별시 광진구 광장로 78,127.105620356489,37.5476019228177
쌈바플스방,,카페,커피 전문점,천호2동,천호동,서울특별시 강동구 천호동 454-59,서울특별시 강동구 올림픽로70길 60,127.126838611488,37.5389394043622
플럼파이,,카페,커피 전문점,양평2동,양평동4가,서울특별시 영등포구 양평동4가 94,서울특별시 영등포구 선유로47길 34,126.893443626684,37.5368298046695
월드베브릿지한국외대점,,카페,기타 비알코올 음료점업,이문1동,이문동,서울특별시 동대문구 이문동 288-63,서울특별시 동대문구 휘경로 4-10,127.060278481972,37.5958882633931
픽업커피,,카페,커피 전문점,대림1동,대림동,서울특별시 영등포구 대림동 883-2,서울특별시 영등포구 디지털로69가길 2,126.90410426401,37.4941566911933
테카웃,,카페,커피 전문점,노량진1동,노량진동,서울특별시 동작구 노량진동 56-14,서울특별시 동작구 장승배기로28길 19,126.941310793427,37.5124899209323
커피볶는중카페김쌤,,카페,커피 전문점,혜화동,명륜2가,서울특별시 종로구 명륜2가 129-1,서울특별시 종로구 성균관로 28,126.997211317285,37.5851695055045
한라산도새기&커피팔다,,카페,한식 육류 요리 전문점,정릉2동,정릉동,서울특별시 성북구 정릉동 506-9,서울특별시 성북구 아리랑로19길 79,127.009610584172,37.6013127004788
호명관광,,카페,커피 전문점,종로1.2.3.4가동,묘동,서울특별시 종로구 묘동 56,서울특별시 종로구 돈화문로 26,126.992510836244,37.57101016964
미드레벨2,,카페,커피 전문점,삼성1동,삼성동,서울특별시 강남구 삼성동 99-12,서울특별시 강남구 봉은사로113길 25,127.065543871961,37.5170612476419
카페101,,카페,커피 전문점,양재2동,양재동,서울특별시 서초구 양재동 217,서울특별시 서초구 양재대로11길 36,127.035360896368,37.4618270830348
북카페,,카페,커피 전문점,용신동,용두동,서울특별시 동대문구 용두동 29-3,서울특별시 동대문구 고산자로28길 13,127.039129297337,37.5753003460589
수수커피컴퍼니,,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 648-9,서울특별시 강남구 테헤란로 129,127.032348945675,37.4999262249617
스템커피,,카페,커피 전문점,상봉2동,상봉동,서울특별시 중랑구 상봉동 130-172,서울특별시 중랑구 망우로30길 3,127.074728919101,37.5930740403772
